0,1.667,3.334,5.001,6.668,8.335,10.002,11.669,13.336,15.003,16.67,18.337,20.004,21.671,23.338,25.005,26.672,28.339,30.006,31.673,33.34,35.007,36.674,38.341,40.008,41.675,43.342,45.009,46.676,48.343,50.01,51.677,53.344,55.011,56.677,58.341,60,61.65,63.288,64.908,66.507,68.078,69.619,71.124,72.589,74.01,75.385,76.709,77.981,79.196,80.353,81.449,82.482,83.452,84.355,85.191,85.958,86.655,87.282,87.838,88.322,88.733,89.073,89.34,89.536,89.659,89.711,89.693,89.604,89.447,89.222,88.929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082714,0.03081,0.077875,0.1608,0.29025,0.47532,0.72316,1.039,1.4262,1.8867,2.421,3.0287,3.7085,4.4584,5.2762,6.1592,7.1043,8.1085,9.1683,10.281,11.442,12.648,13.896,15.182,16.503,17.855,19.233,20.636,22.058,23.497,24.948,26.409,27.875,29.344,30.812,32.275,33.73,35.174,36.605,38.018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001488,0.0040543,0.0069831,0.010897,0.01494,0.018676,0.021912,0.024594,0.026744,0.028423,0.029705,0.030663,0.031367,0.031875,0.032236,0.032489,0.032664,0.032784,0.032866,0.032922,0.032961,0.032989,0.03301,0.033027,0.033042,0.033055,0.033067,0.033079,0.03309,0.033101,0.033113,0.033124,0.033135,0.033146,0.033157,0.033168,0.033178,0.033189,0.033199,0.033209,0
