Distance,x,y,Curvature
1.9003799999999968,1.9003799999999968,0.0,0.0
1.9170499999999968,1.9170499999999968,0.0,0.0
1.9337199999999968,1.9337199999999968,0.0,0.0
1.9503899999999967,1.9503899999999967,0.0,0.0
1.9670599999999967,1.9670599999999967,0.0,0.0
1.9837299999999969,1.9837299999999969,0.0,0.0
2.000399999999997,2.000399999999997,0.0,0.0
2.017069999999997,2.017069999999997,0.0,0.0
2.0337399999999968,2.0337399999999968,0.0,0.0
2.0504099999999967,2.0504099999999967,0.0,0.0
2.0670799999999967,2.0670799999999967,0.0,0.0
2.0837499999999967,2.0837499999999967,0.0,0.0
2.1004199999999966,2.1004199999999966,0.0,0.0
2.1170899999999966,2.1170899999999966,0.0,0.0
2.1337599999999965,2.1337599999999965,0.0,0.0
2.1504299999999965,2.1504299999999965,0.0,0.0
