Distance,Curvature
5.351070000000026,0.0
5.367740000000025,0.0
5.384410000000027,0.0
5.401080000000026,0.0
5.417750000000027,0.0
5.434420000000028,0.0
5.451090000000028,0.0
5.467760000000029,0.0
5.484430000000029,0.0
5.5011000000000285,0.0
5.51777000000003,0.0
5.53444000000003,0.0
5.5511100000000315,0.0
5.567780000000031,0.0
5.584450000000032,0.0
5.601120000000032,0.0
5.617790000000032,0.0
5.634460000000033,0.0
5.651130000000033,0.0
5.6678000000000335,0.0
5.684470000000034,0.0
5.701140000000033,0.0
5.717810000000035,0.0
5.734480000000035,0.0
5.751150000000036,0.0
5.767820000000036,0.0
5.784490000000036,0.0
5.801160000000037,0.0
5.817830000000037,0.0
5.8345000000000375,0.0
5.851170000000038,0.0
5.867840000000038,0.0
5.884510000000039,0.0
5.901180000000039,0.0
5.91785000000004,0.0
5.93452000000004,0.0
5.95119000000004,0.0
5.967860000000041,0.0
5.984530000000041,0.0
6.001200000000042,0.0
6.017870000000042,0.0
6.0345400000000415,0.0
6.051210000000043,0.0
6.067880000000043,0.0
6.084550000000044,0.0
6.101220000000044,0.0
6.1178900000000445,0.0
6.134560000000045,0.0
6.151230000000044,0.0
6.167900000000046,0.0
6.184570000000046,0.0
6.2012400000000465,0.0
6.217910000000047,0.0
6.234580000000047,0.0
6.251250000000048,0.0
6.267920000000048,0.0
6.2845900000000485,0.0
6.301260000000049,0.0
6.3179300000000485,0.0
6.33460000000005,0.0
6.351270000000049,0.0
6.367940000000051,0.0
6.38461000000005,0.0
6.401280000000051,0.0
6.417950000000052,0.0
6.434620000000052,0.0
6.451290000000053,0.0
6.467960000000053,0.0
6.4846300000000525,0.0
6.501300000000054,0.0
6.517970000000054,0.0
6.5346400000000555,0.0
6.551310000000055,0.0
6.567980000000056,0.0
6.584650000000056,0.0
6.601320000000056,0.0
6.617990000000057,0.0
6.634660000000057,0.0
6.6513300000000575,0.0
6.668000000000058,0.0
6.684670000000057,0.0
6.701340000000059,0.0
6.718010000000059,0.0
6.73468000000006,0.0
6.75135000000006,0.0
6.76802000000006,0.0
6.784690000000061,0.0
6.801360000000061,0.0
6.8180300000000615,0.0
6.834700000000062,0.0
6.851370000000062,0.0
6.868040000000063,0.0
6.884710000000063,0.0
6.901380000000064,0.0
6.918050000000064,0.0
6.934720000000064,0.0
6.951390000000065,0.0
6.968060000000065,0.0
6.984730000000066,0.0
7.001400000000066,0.0
7.0180700000000655,0.0
7.034740000000067,0.0
7.051410000000067,0.0
7.068080000000068,0.0
7.084750000000068,0.0
7.1014200000000685,0.0
7.118090000000069,0.0
7.134760000000068,0.0
7.15143000000007,0.0
7.16810000000007,0.0
7.1847700000000705,0.0
7.201440000000071,0.0
7.21811000000007,0.0
7.234780000000071,0.0
7.251450000000072,0.0
7.268120000000072,0.0
7.284790000000074,0.0
7.301460000000073,0.0
7.318130000000074,0.0
7.334800000000073,0.0
7.351470000000074,0.0
7.368140000000075,0.0
7.384810000000075,0.0
7.401480000000075,0.0
7.418150000000077,0.0
7.434820000000077,0.0
7.451490000000079,0.0
7.4681600000000765,0.0
7.484830000000077,0.0
7.501500000000078,0.0
7.518170000000079,0.0
7.534840000000078,0.0
7.5515100000000785,0.0
7.56818000000008,0.0
7.58485000000008,0.0
7.60152000000008,0.0
7.618190000000082,0.0
7.6348600000000815,0.0
7.651530000000083,0.0
7.668200000000081,0.0
7.684870000000082,0.0
7.701540000000083,0.0
7.7182100000000835,0.0
7.734880000000085,0.0
7.751550000000083,0.0
7.768220000000083,0.0
7.784890000000085,0.0
7.801560000000085,0.0
7.818230000000087,0.0
7.834900000000086,0.0
7.851570000000087,0.0
7.868240000000086,0.0
7.884910000000087,0.0
7.901580000000088,0.0
7.918250000000088,0.0
7.934920000000088,0.0
7.951590000000089,0.0
7.96826000000009,0.0
7.98493000000009,0.0
8.00160000000009,0.0
8.018270000000092,0.0
8.03494000000009,0.0
8.051610000000089,0.0
8.068280000000088,0.0
8.084950000000088,0.0
8.101620000000086,0.0
8.118290000000087,0.0
8.134960000000087,0.0
8.151630000000086,0.0
8.168300000000086,0.0
8.184970000000085,0.0
8.201640000000083,0.0
8.218310000000082,0.0
8.234980000000084,0.0
8.251650000000083,0.0
8.268320000000081,0.0
8.284990000000082,0.0
8.301660000000082,0.0
8.318330000000081,0.0
8.33500000000008,0.0
8.35167000000008,0.0
8.36834000000008,0.0
8.385010000000078,0.0
8.40168000000008,0.0
8.418350000000078,0.0
8.435020000000078,0.0
8.451690000000077,0.0
8.468360000000079,0.0
8.485030000000076,0.0
8.501700000000076,0.0
8.518370000000075,0.0
8.535040000000075,0.0
8.551710000000073,0.0
8.568380000000074,0.0
8.585050000000074,0.0
8.601720000000073,0.0
8.618390000000073,0.0
8.635060000000072,0.0
8.65173000000007,0.0
8.668400000000071,0.0
8.68507000000007,0.0
8.70174000000007,0.0
8.718410000000068,0.0
8.73508000000007,0.0
8.751750000000067,0.0
8.768420000000066,0.0
8.785090000000068,0.0
8.801760000000067,0.0
8.818430000000067,0.0
8.835100000000066,0.0
8.851770000000068,0.0
8.868440000000065,0.0
8.885110000000065,0.0
8.901780000000064,0.0
8.918450000000064,0.0
8.935120000000062,0.0
8.951790000000065,0.0
8.968460000000062,0.0
8.985130000000062,0.0
9.001800000000062,0.0
9.018470000000061,0.0
9.03514000000006,0.0
9.05181000000006,0.0
9.068480000000061,0.0
9.085150000000061,0.0
9.101820000000057,0.0
9.118490000000058,0.0
9.135160000000056,0.0
9.151830000000055,0.0
9.168500000000057,0.0
9.185170000000056,0.0
9.201840000000056,0.0
9.218510000000055,0.0
9.235180000000055,0.0
9.251850000000054,0.0
9.268520000000052,0.0
9.285190000000052,0.0
9.301860000000051,0.0
9.31853000000005,0.0
9.335200000000054,0.0
9.351870000000051,0.0
9.368540000000051,0.0
9.38521000000005,0.0
9.40188000000005,0.0
9.418550000000048,0.0
9.435220000000047,0.0
9.451890000000049,0.0
9.468560000000048,0.0
9.485230000000048,0.0
9.501900000000049,0.0
9.518570000000047,0.0
9.535240000000046,0.0
9.551910000000046,0.0
9.568580000000045,0.0
9.585250000000045,0.0
9.601920000000044,0.0
9.618590000000045,0.0
9.635260000000045,0.0
9.651930000000041,0.0
9.668600000000042,0.0
9.68527000000004,0.0
9.70194000000004,0.0
9.71861000000004,0.0
9.73528000000004,0.0
9.751950000000042,0.0
9.76862000000004,0.0
9.78529000000004,0.0
9.801960000000038,0.0
9.818630000000036,0.0
9.835300000000036,0.0
9.851970000000037,0.0
9.868640000000035,0.0
9.885310000000036,0.0
9.901980000000036,0.0
9.918650000000035,0.0
9.935320000000033,0.0
9.951990000000034,0.0
9.968660000000032,0.0
9.985330000000031,0.0
10.002000000000033,0.0
10.018670000000032,0.0
10.035340000000032,0.0
10.052010000000031,0.0
10.06868000000003,0.0
10.08535000000003,0.0
10.102020000000028,0.0
10.118690000000027,0.0
10.135360000000029,0.0
10.152030000000028,0.0
10.168700000000028,0.0
10.185370000000027,0.0
10.202040000000027,0.0
10.218710000000026,0.0
10.235380000000024,0.0
10.252050000000024,0.0
10.268720000000023,0.0
10.285390000000024,0.0
10.302060000000024,0.0
10.318730000000023,0.0
10.335400000000025,0.0
10.352070000000023,0.0
10.368740000000022,0.0
10.38541000000002,0.0
10.40208000000002,0.0
10.41875000000002,0.0
10.43542000000002,0.0
10.45209000000002,0.0
10.46876000000002,0.0
10.485430000000019,0.0
10.502100000000018,0.0
10.518770000000016,0.0
10.535440000000015,0.0
10.552110000000017,0.0
10.568780000000016,0.0
10.585450000000016,0.0
10.602120000000015,0.0
10.618790000000015,0.0
10.635460000000014,0.0
10.652130000000012,0.0
10.668800000000012,0.0
10.685470000000011,0.0
10.702140000000012,0.0
10.718810000000012,0.0
10.735480000000011,0.0
10.75215000000001,0.0
10.76882000000001,0.0
10.78549000000001,0.0
10.802160000000008,0.0
10.818830000000007,0.0
10.835500000000009,0.0
10.852170000000008,0.0
10.868840000000008,0.0
10.885510000000007,0.0
10.902180000000007,0.0
10.918850000000006,0.0
10.935520000000004,0.0
10.952190000000003,0.0
10.968860000000005,0.0
10.985530000000004,0.0
11.002200000000004,0.0
11.018870000000003,0.0
11.035540000000003,0.0
11.052210000000002,0.0
11.06888,0.0
11.08555,0.0
11.10222,0.0
11.11889,0.0
11.13556,0.0
11.15223,0.0
11.168899999999997,0.0
11.185569999999998,0.0
11.202239999999996,0.0
11.218909999999996,0.0
11.235579999999995,0.0
11.252249999999997,0.0
11.268919999999996,0.0
11.285589999999996,0.0
11.302259999999997,0.0
11.318929999999995,0.0
11.335599999999994,0.0
11.352269999999992,0.0
11.368939999999991,0.0
11.385609999999993,0.0
11.402279999999992,0.0
11.418949999999992,0.0
11.435619999999991,0.0
11.45228999999999,0.0
11.46895999999999,0.0
11.485629999999988,0.0
11.502299999999988,0.0
11.518969999999989,0.0
11.535639999999988,0.0
11.552309999999988,0.0
11.568979999999987,0.0
11.585649999999985,0.0
11.602319999999986,0.0
11.618989999999984,0.0
11.635659999999984,0.0
11.652329999999983,0.0
11.668999999999984,0.0
11.685669999999984,0.0
11.702339999999984,0.0
11.719009999999985,0.0
11.735679999999983,0.0
11.752349999999982,0.0
11.76901999999998,0.0
11.78568999999998,0.0
11.80235999999998,0.0
11.81902999999998,0.0
11.83569999999998,0.0
11.85236999999998,0.0
11.869039999999979,0.0
11.885709999999978,0.0
11.902379999999976,0.0
11.919049999999975,0.0
11.935719999999977,0.0
11.952389999999976,0.0
11.969059999999976,0.0
11.985729999999975,0.0
12.002399999999975,0.0
12.019069999999974,0.0
12.035739999999972,0.0
12.052409999999972,0.0
12.069079999999971,0.0
12.085749999999972,0.0
12.102419999999972,0.0
12.119089999999971,0.0
12.135759999999973,0.0
12.15242999999997,0.0
12.16909999999997,0.0
12.185769999999968,0.0
12.202439999999967,0.0
12.219109999999969,0.0
12.235779999999968,0.0
12.252449999999968,0.0
12.269119999999967,0.0
12.285789999999967,0.0
12.302459999999966,0.0
12.319129999999964,0.0
12.335799999999963,0.0
12.352469999999965,0.0
12.369139999999964,0.0
12.385809999999964,0.0
12.402479999999963,0.0
12.419149999999963,0.0
12.435819999999962,0.0
12.45248999999996,0.0
12.46915999999996,0.0
12.48582999999996,0.0
12.50249999999996,0.0
12.51916999999996,0.0
12.53583999999996,0.0
12.552509999999957,0.0
12.569179999999958,0.0
12.585849999999958,0.0
12.602519999999956,0.0
12.619189999999955,0.0
12.635859999999957,0.0
12.652529999999956,0.0
12.669199999999956,0.0
12.685869999999955,0.0
12.702539999999955,0.0
12.719209999999954,0.0
12.735879999999952,0.0
12.752549999999951,0.0
12.769219999999953,0.0
12.785889999999952,0.0
12.802559999999952,0.0
12.819229999999951,0.0
12.83589999999995,0.0
12.85256999999995,0.0
12.869239999999948,0.0
12.885909999999948,0.0
12.902579999999949,0.0
12.919249999999948,0.0
12.935919999999948,0.0
12.952589999999947,0.0
12.969259999999945,0.0
12.985929999999946,0.0
13.002599999999944,0.0
13.019269999999944,0.0
13.035939999999943,0.0
13.052609999999945,0.0
13.069279999999944,0.0
13.085949999999944,0.0
13.102619999999945,0.0
13.119289999999943,0.0
13.135959999999942,0.0
13.15262999999994,0.0
13.16929999999994,0.0
13.18596999999994,0.0
13.20263999999994,0.0
13.21930999999994,0.0
13.23597999999994,0.0
13.252649999999939,0.0
13.269319999999938,0.0
13.285989999999936,0.0
13.302659999999936,0.0
13.319329999999937,0.0
13.335999999999936,0.0
13.352669999999936,0.0
13.369339999999935,0.0
13.386009999999933,0.0
13.402679999999934,0.0
13.419349999999932,0.0
13.436019999999932,0.0
13.452689999999931,0.0
13.469359999999932,0.0
13.486029999999932,0.0
13.502699999999932,0.0
13.519369999999933,0.0
13.53603999999993,0.0
13.55270999999993,0.0
13.569379999999928,0.0
13.586049999999927,0.0
13.602719999999929,0.0
13.619389999999928,0.0
13.636059999999928,0.0
13.652729999999927,0.0
13.669399999999927,0.0
13.686069999999926,0.0
13.702739999999924,0.0
13.719409999999923,0.0
13.736079999999925,0.0
13.752749999999924,0.0
13.769419999999924,0.0
13.786089999999923,0.0
13.802759999999923,0.0
13.819429999999922,0.0
13.83609999999992,0.0
13.85276999999992,0.0
13.86943999999992,0.0
13.88610999999992,0.0
13.90277999999992,0.0
13.91944999999992,0.0
13.93611999999992,0.0
13.952789999999919,0.0
13.969459999999918,0.0
13.986129999999916,0.0
14.002799999999915,0.0
14.019469999999917,0.0
14.036139999999916,0.0
14.052809999999916,0.0
14.069479999999915,0.0
14.086149999999915,0.0
14.102819999999914,0.0
14.119489999999912,0.0
14.136159999999911,0.0
14.152829999999913,0.0
14.169499999999912,0.0
14.186169999999912,0.0
14.202839999999911,0.0
14.21950999999991,0.0
14.23617999999991,0.0
14.252849999999908,0.0
14.269519999999908,0.0
14.286189999999907,0.0
14.302859999999908,0.0
14.319529999999908,0.0
14.336199999999907,0.0
14.352869999999905,0.0
14.369539999999906,0.0
14.386209999999906,0.0
14.402879999999904,0.0
14.419549999999903,0.0
14.436219999999905,0.0
14.452889999999904,0.0
14.469559999999904,0.0
14.486229999999903,0.0
14.502899999999903,0.0
14.519569999999902,0.0
14.5362399999999,0.0
14.5529099999999,0.0
14.5695799999999,0.0
14.5862499999999,0.0
14.6029199999999,0.0
14.6195899999999,0.0
14.636259999999899,0.0
14.652929999999898,0.0
14.669599999999896,0.0
14.686269999999896,0.0
14.702939999999897,0.0
14.719609999999896,0.0
14.736279999999896,0.0
14.752949999999895,0.0
14.769619999999893,0.0
14.786289999999894,0.0
14.802959999999892,0.0
14.819629999999892,0.0
14.836299999999891,0.0
14.852969999999893,0.0
14.869639999999892,0.0
14.886309999999892,0.0
14.902979999999893,0.0
14.91964999999989,0.0
14.93631999999989,0.0
14.952989999999888,0.0
14.969659999999887,0.0
14.986329999999889,0.0
15.002999999999888,0.0
15.019669999999888,0.0
15.036339999999887,0.0
15.053009999999887,0.0
15.069679999999886,0.0
15.086349999999884,0.0
15.103019999999884,0.0
15.119689999999885,0.0
15.136359999999884,0.0
15.153029999999884,0.0
15.169699999999883,0.0
15.186369999999881,0.0
15.203039999999882,0.0
15.21970999999988,0.0
15.23637999999988,0.0
15.25304999999988,0.0
15.26971999999988,0.0
15.28638999999988,0.0
15.30305999999988,0.0
15.31972999999988,0.0
15.336399999999879,0.0
15.353069999999878,0.0
15.369739999999876,0.0
15.386409999999875,0.0
15.403079999999877,0.0
15.419749999999876,0.0
15.436419999999876,0.0
15.453089999999875,0.0
15.469759999999875,0.0
15.486429999999874,0.0
15.503099999999872,0.0
15.519769999999872,0.0
15.536439999999873,0.0
15.553109999999872,0.0
15.569779999999872,0.0
15.586449999999871,0.0
15.60311999999987,0.0
15.61978999999987,0.0
15.636459999999868,0.0
15.653129999999868,0.0
15.669799999999867,0.0
15.686469999999868,0.0
15.703139999999868,0.0
15.719809999999868,0.0
15.736479999999869,0.0
15.753149999999867,0.0
15.769819999999866,0.0
15.786489999999864,0.0
15.803159999999863,0.0
15.819829999999865,0.0
15.836499999999864,0.0
15.853169999999864,0.0
15.869839999999863,0.0
15.886509999999863,0.0
15.903179999999862,0.0
15.91984999999986,0.0
15.93651999999986,0.0
15.95318999999986,0.0
15.96985999999986,0.0
15.98652999999986,0.0
16.00319999999986,0.0
16.019869999999862,0.0
16.036539999999864,0.0
16.053209999999865,0.0
16.069879999999866,0.0
16.086549999999868,0.0
16.10321999999987,0.0
16.11988999999987,0.0
16.13655999999987,0.0
16.153229999999873,0.0
16.169899999999874,0.0
16.186569999999875,0.0
16.203239999999877,0.0
16.219909999999874,0.0
16.23657999999988,0.0
16.25324999999988,0.0
16.26991999999988,0.0
16.286589999999883,0.0
16.303259999999884,0.0
16.319929999999886,0.0
16.336599999999887,0.0
16.35326999999989,0.0
16.36993999999989,0.0
16.38660999999989,0.0
16.403279999999892,0.0
16.419949999999893,0.0
16.436619999999895,0.0
16.453289999999896,0.0
16.469959999999897,0.0
16.4866299999999,0.0
16.5032999999999,0.0
16.5199699999999,0.0
16.536639999999903,0.0
16.553309999999904,0.0
16.569979999999905,0.0
16.586649999999906,0.0
16.603319999999908,0.0
16.61998999999991,0.0
16.63665999999991,0.0
16.65332999999991,0.0
16.669999999999913,0.0
16.686669999999914,0.0
16.703339999999915,0.0
16.720009999999917,0.0
16.736679999999918,0.0
16.75334999999992,0.0
16.77001999999992,0.0
16.78668999999992,0.0
16.803359999999923,0.0
16.820029999999925,0.0
16.836699999999922,0.0
16.853369999999927,0.0
16.87003999999993,0.0
16.88670999999993,0.0
16.90337999999993,0.0
16.920049999999932,0.0
16.936719999999934,0.0
16.953389999999935,0.0
16.970059999999936,0.0
16.986729999999937,0.0
17.00339999999994,0.0
17.02006999999994,0.0
17.03673999999994,0.0
17.053409999999943,0.0
17.070079999999944,0.0
17.086749999999945,0.0
17.103419999999947,0.0
17.120089999999948,0.0
17.13675999999995,0.0
17.15342999999995,0.0
17.17009999999995,0.0
17.186769999999953,0.0
17.203439999999954,0.0
17.220109999999956,0.0
17.236779999999957,0.0
17.253449999999958,0.0
17.27011999999996,0.0
17.28678999999996,0.0
17.303459999999962,0.0
17.320129999999963,0.0
17.336799999999965,0.0
17.353469999999962,0.0
17.370139999999967,0.0
17.38680999999997,0.0
17.403479999999966,0.0
17.42014999999997,0.0
17.436819999999972,0.0
17.453489999999974,0.0
17.470159999999975,0.0
17.486829999999976,0.0
17.503499999999978,0.0
17.52016999999998,0.0
17.53683999999998,0.0
17.55350999999998,0.0
17.570179999999983,0.0
17.586849999999984,0.0
17.603519999999985,0.0
17.620189999999987,0.0
17.636859999999988,0.0
17.65352999999999,0.0
17.67019999999999,0.0
17.686869999999992,0.0
17.703539999999993,0.0
17.720209999999994,0.0
17.736879999999996,0.0
17.753549999999997,0.0
17.77022,0.0
17.78689,0.0
17.80356,0.0
17.820230000000002,0.0
17.836900000000004,0.0
17.853570000000005,0.0
17.870240000000006,0.0
17.886910000000007,0.0
17.90358000000001,0.0
17.92025000000001,0.0
17.93692000000001,0.0
17.953590000000013,0.0
17.97026000000001,0.0
17.986930000000015,0.0
18.003600000000016,0.0
18.020270000000018,0.0
18.036940000000016,0.0
18.05361000000002,0.0
18.07028000000002,0.0
18.086950000000023,0.0
18.103620000000024,0.0
18.120290000000026,0.0
18.136960000000023,0.0
18.153630000000028,0.0
18.17030000000003,0.0
18.18697000000003,0.0
18.203640000000032,0.0
18.220310000000037,0.0
18.236980000000035,0.0
18.253650000000036,0.0
18.27032000000004,0.0
18.28699000000004,0.0
18.30366000000004,0.0
18.32033000000004,0.0
18.33700000000004,0.0
18.353670000000044,0.0
18.370340000000045,0.0
18.387010000000046,0.0
18.403680000000048,0.0
18.42035000000005,0.0
18.437020000000047,0.0
18.453690000000048,0.0
18.47036000000005,0.0
18.48703000000005,0.0
18.50370000000005,0.0
18.520370000000057,0.0
18.537040000000054,0.0
18.553710000000056,0.0
18.57038000000006,0.0
18.58705000000006,0.0
18.603720000000063,0.0
18.620390000000064,0.0
18.637060000000066,0.0
18.653730000000063,0.0
18.67040000000007,0.0
18.68707000000007,0.0
18.70374000000007,0.0
18.720410000000072,0.0
18.737080000000077,0.0
18.753750000000075,0.0
18.77042000000008,0.0
18.78709000000008,0.0
18.80376000000008,0.0
18.82043000000008,0.0
18.83710000000008,0.0
18.85377000000008,0.0
18.870440000000084,0.0
18.887110000000085,0.0
18.903780000000086,0.0
18.920450000000088,0.0
18.93712000000009,0.0
18.953790000000087,0.0
18.970460000000088,0.0
18.98713000000009,0.0
19.00380000000009,0.0
19.020470000000092,0.0
19.037140000000097,0.0
19.053810000000095,0.0
19.070480000000096,0.0
19.0871500000001,0.0
19.1038200000001,0.0
19.120490000000103,0.0
19.137160000000105,0.0
19.153830000000102,0.0
19.170500000000107,0.0
19.18717000000011,0.0
19.20384000000011,0.0
19.22051000000011,0.0
19.237180000000112,0.0
19.253850000000117,0.0
19.270520000000115,0.0
19.28719000000012,0.0
